"riding_id","election_id","order","cre_id","party_name","candidate_name","re_id","votes","votes_percent","delta_percent","expenditures","elected"
"St. Catharines","F2015",0,"F2015:St. Catharines:Chris Bittle:Liberal","Liberal","Chris Bittle","F2015:St. Catharines",24870,43.18,NA,"100562.32",TRUE
"St. Catharines","F2015",3,"F2015:St. Catharines:Jim Fannon:Green","Green","Jim Fannon","F2015:St. Catharines",1488,2.58,NA,NA,FALSE
"St. Catharines","F2015",1,"F2015:St. Catharines:Rick Dykstra:Conservative","Conservative","Rick Dykstra","F2015:St. Catharines",21637,37.57,NA,"188880.75",FALSE
"St. Catharines","F2015",2,"F2015:St. Catharines:Susan Erskine-Fournier:New Democratic","New Democratic","Susan Erskine-Fournier","F2015:St. Catharines",9511,16.51,NA,"30053.13",FALSE
"St. John's East","F2015",3,"F2015:St. John's East:David Anthony Peters:Green","Green","David Anthony Peters","F2015:St. John's East",500,1.11,NA,"3539.94",FALSE
"St. John's East","F2015",2,"F2015:St. John's East:Deanne Stapleton:Conservative","Conservative","Deanne Stapleton","F2015:St. John's East",2938,6.55,NA,"4463.4",FALSE
"St. John's East","F2015",1,"F2015:St. John's East:Jack Harris:New Democratic","New Democratic","Jack Harris","F2015:St. John's East",20328,45.29,NA,"112858.54",FALSE
"St. John's East","F2015",0,"F2015:St. John's East:Nick Whalen:Liberal","Liberal","Nick Whalen","F2015:St. John's East",20974,46.73,NA,"95604.48",TRUE
"St. John's South-Mount Pearl","F2015",3,"F2015:St. John's South-Mount Pearl:Jackson McLean:Green","Green","Jackson McLean","F2015:St. John's South-Mount Pearl",365,0.81,NA,NA,FALSE
"St. John's South-Mount Pearl","F2015",2,"F2015:St. John's South-Mount Pearl:Marek Krol:Conservative","Conservative","Marek Krol","F2015:St. John's South-Mount Pearl",2047,4.57,NA,"24331.4",FALSE
"St. John's South-Mount Pearl","F2015",1,"F2015:St. John's South-Mount Pearl:Ryan Cleary:New Democratic","New Democratic","Ryan Cleary","F2015:St. John's South-Mount Pearl",16467,36.76,NA,"98225.69",FALSE
"St. John's South-Mount Pearl","F2015",0,"F2015:St. John's South-Mount Pearl:Seamus O'Regan:Liberal","Liberal","Seamus O'Regan","F2015:St. John's South-Mount Pearl",25992,57.86,NA,"124533.7",TRUE
"Steveston-Richmond East","F2015",0,"F2015:Steveston-Richmond East:Joe Peschisolido:Liberal","Liberal","Joe Peschisolido","F2015:Steveston-Richmond East",19486,45.08,NA,"76684.16",TRUE
"Steveston-Richmond East","F2015",1,"F2015:Steveston-Richmond East:Kenny Chiu:Conservative","Conservative","Kenny Chiu","F2015:Steveston-Richmond East",16630,38.47,NA,"152116.66",FALSE
"Steveston-Richmond East","F2015",3,"F2015:Steveston-Richmond East:Laura-Leah Shaw:Green","Green","Laura-Leah Shaw","F2015:Steveston-Richmond East",1587,3.67,NA,"1891.69",FALSE
"Steveston-Richmond East","F2015",2,"F2015:Steveston-Richmond East:Scott Stewart:New Democratic","New Democratic","Scott Stewart","F2015:Steveston-Richmond East",5248,12.14,NA,"12292.51",FALSE
"Stormont-Dundas-South Glengarry","F2015",1,"F2015:Stormont-Dundas-South Glengarry:Bernadette Clement:Liberal","Liberal","Bernadette Clement","F2015:Stormont-Dundas-South Glengarry",20452,38.5,NA,"92517.79",FALSE
"Stormont-Dundas-South Glengarry","F2015",3,"F2015:Stormont-Dundas-South Glengarry:Elaine Kennedy:Green","Green","Elaine Kennedy","F2015:Stormont-Dundas-South Glengarry",1191,2.2,NA,NA,FALSE
"Stormont-Dundas-South Glengarry","F2015",0,"F2015:Stormont-Dundas-South Glengarry:Guy Lauzon:Conservative","Conservative","Guy Lauzon","F2015:Stormont-Dundas-South Glengarry",27091,51.1,NA,"153347.15",TRUE
"Stormont-Dundas-South Glengarry","F2015",2,"F2015:Stormont-Dundas-South Glengarry:Patrick Burger:New Democratic","New Democratic","Patrick Burger","F2015:Stormont-Dundas-South Glengarry",4332,8.2,NA,"19407.39",FALSE
"Sturgeon River-Parkland","F2015",3,"F2015:Sturgeon River-Parkland:Brendon Greene:Green","Green","Brendon Greene","F2015:Sturgeon River-Parkland",1875,3.05,NA,"3593.6",FALSE
"Sturgeon River-Parkland","F2015",2,"F2015:Sturgeon River-Parkland:Guy Desforges:New Democratic","New Democratic","Guy Desforges","F2015:Sturgeon River-Parkland",6166,10.02,NA,"7730.56",FALSE
"Sturgeon River-Parkland","F2015",0,"F2015:Sturgeon River-Parkland:Rona Ambrose:Conservative","Conservative","Rona Ambrose","F2015:Sturgeon River-Parkland",43220,70.23,NA,"98166.59",TRUE
"Sturgeon River-Parkland","F2015",1,"F2015:Sturgeon River-Parkland:Travis Dueck:Liberal","Liberal","Travis Dueck","F2015:Sturgeon River-Parkland",9586,15.58,NA,"258.78",FALSE
"Sudbury","F2015",3,"F2015:Sudbury:David Robinson:Green","Green","David Robinson","F2015:Sudbury",1509,3.04,NA,"4970.15",FALSE
"Sudbury","F2015",2,"F2015:Sudbury:Fred Slade:Conservative","Conservative","Fred Slade","F2015:Sudbury",10473,21.1,NA,"192788.16",FALSE
"Sudbury","F2015",0,"F2015:Sudbury:Paul Lefebvre:Liberal","Liberal","Paul Lefebvre","F2015:Sudbury",23534,47.41,NA,"112165.16",TRUE
"Sudbury","F2015",1,"F2015:Sudbury:Paul Loewenberg:New Democratic","New Democratic","Paul Loewenberg","F2015:Sudbury",13793,27.79,NA,"95385.84",FALSE
"Surrey Centre","F2015",1,"F2015:Surrey Centre:Jasbir Sandhu:New Democratic","New Democratic","Jasbir Sandhu","F2015:Surrey Centre",12992,30.08,NA,"128114.24",FALSE
"Surrey Centre","F2015",3,"F2015:Surrey Centre:Jeremiah Deneault:Green","Green","Jeremiah Deneault","F2015:Surrey Centre",1493,3.46,NA,NA,FALSE
"Surrey Centre","F2015",0,"F2015:Surrey Centre:Randeep Sarai:Liberal","Liberal","Randeep Sarai","F2015:Surrey Centre",19471,45.07,NA,"106885.13",TRUE
"Surrey Centre","F2015",2,"F2015:Surrey Centre:Sucha Thind:Conservative","Conservative","Sucha Thind","F2015:Surrey Centre",8556,19.81,NA,"93713.1",FALSE
"Surrey-Newton","F2015",2,"F2015:Surrey-Newton:Harpreet Singh:Conservative","Conservative","Harpreet Singh","F2015:Surrey-Newton",6978,15.71,NA,"89371.95",FALSE
"Surrey-Newton","F2015",1,"F2015:Surrey-Newton:Jinny Sims:New Democratic","New Democratic","Jinny Sims","F2015:Surrey-Newton",11602,26.12,NA,"123083.62",FALSE
"Surrey-Newton","F2015",3,"F2015:Surrey-Newton:Pamela Sangha:Green","Green","Pamela Sangha","F2015:Surrey-Newton",975,2.19,NA,NA,FALSE
"Surrey-Newton","F2015",0,"F2015:Surrey-Newton:Sukh Dhaliwal:Liberal","Liberal","Sukh Dhaliwal","F2015:Surrey-Newton",24869,55.98,NA,"165371.15",TRUE
"Sydney-Victoria","F2015",3,"F2015:Sydney-Victoria:Adrianna MacKinnon:Green","Green","Adrianna MacKinnon","F2015:Sydney-Victoria",1026,2.5,NA,NA,FALSE
"Sydney-Victoria","F2015",2,"F2015:Sydney-Victoria:John Douglas Chiasson:Conservative","Conservative","John Douglas Chiasson","F2015:Sydney-Victoria",4360,10.64,NA,"41720.11",FALSE
"Sydney-Victoria","F2015",0,"F2015:Sydney-Victoria:Mark Eyking:Liberal","Liberal","Mark Eyking","F2015:Sydney-Victoria",29995,73.2,NA,NA,TRUE
"Sydney-Victoria","F2015",1,"F2015:Sydney-Victoria:Monika Dutt:New Democratic","New Democratic","Monika Dutt","F2015:Sydney-Victoria",5351,13.06,NA,"32027.5",FALSE
"Terrebonne","F2015",2,"F2015:Terrebonne:Charmaine Borg:New Democratic","New Democratic","Charmaine Borg","F2015:Terrebonne",14928,25.61,NA,"66226.31",FALSE
"Terrebonne","F2015",0,"F2015:Terrebonne:Michel Boudrias:Bloc Québécois","Bloc Québécois","Michel Boudrias","F2015:Terrebonne",19238,33.01,NA,"17316.45",TRUE
"Terrebonne","F2015",3,"F2015:Terrebonne:Michel Surprenant:Conservative","Conservative","Michel Surprenant","F2015:Terrebonne",6615,11.35,NA,"4734.68",FALSE
"Terrebonne","F2015",1,"F2015:Terrebonne:Michèle Audette:Liberal","Liberal","Michèle Audette","F2015:Terrebonne",16316,27.99,NA,"28471.6",FALSE
"Terrebonne","F2015",4,"F2015:Terrebonne:Susan Moen:Green","Green","Susan Moen","F2015:Terrebonne",1016,1.74,NA,NA,FALSE
"Thornhill","F2015",3,"F2015:Thornhill:Josh Rachlis:Green","Green","Josh Rachlis","F2015:Thornhill",627,1.2,NA,NA,FALSE
"Thornhill","F2015",2,"F2015:Thornhill:Lorne Cherry:New Democratic","New Democratic","Lorne Cherry","F2015:Thornhill",2814,5.2,NA,"6832.09",FALSE
"Thornhill","F2015",1,"F2015:Thornhill:Nancy Coldham:Liberal","Liberal","Nancy Coldham","F2015:Thornhill",18395,33.8,NA,"55910.58",FALSE
"Thornhill","F2015",0,"F2015:Thornhill:Peter Kent:Conservative","Conservative","Peter Kent","F2015:Thornhill",31911,58.6,NA,"123230.74",TRUE
"Thunder Bay-Rainy River","F2015",3,"F2015:Thunder Bay-Rainy River:Christy Radbourne:Green","Green","Christy Radbourne","F2015:Thunder Bay-Rainy River",2201,5.23,NA,"3586.52",FALSE
"Thunder Bay-Rainy River","F2015",0,"F2015:Thunder Bay-Rainy River:Don Rusnak:Liberal","Liberal","Don Rusnak","F2015:Thunder Bay-Rainy River",18523,44.01,NA,"69724.11",TRUE
"Thunder Bay-Rainy River","F2015",1,"F2015:Thunder Bay-Rainy River:John Rafferty:New Democratic","New Democratic","John Rafferty","F2015:Thunder Bay-Rainy River",12483,29.66,NA,"106616.41",FALSE
"Thunder Bay-Rainy River","F2015",2,"F2015:Thunder Bay-Rainy River:Moe Comuzzi:Conservative","Conservative","Moe Comuzzi","F2015:Thunder Bay-Rainy River",8876,21.09,NA,"64890.91",FALSE
"Thunder Bay-Superior North","F2015",1,"F2015:Thunder Bay-Superior North:Andrew Foulds:New Democratic","New Democratic","Andrew Foulds","F2015:Thunder Bay-Superior North",10339,23.18,NA,"121837.34",FALSE
"Thunder Bay-Superior North","F2015",3,"F2015:Thunder Bay-Superior North:Bruce Hyer:Green","Green","Bruce Hyer","F2015:Thunder Bay-Superior North",6155,13.8,NA,"123098.51",FALSE
"Thunder Bay-Superior North","F2015",0,"F2015:Thunder Bay-Superior North:Patty Hajdu:Liberal","Liberal","Patty Hajdu","F2015:Thunder Bay-Superior North",20069,44.99,NA,"90854.71",TRUE
"Thunder Bay-Superior North","F2015",2,"F2015:Thunder Bay-Superior North:Richard Harvey:Conservative","Conservative","Richard Harvey","F2015:Thunder Bay-Superior North",7775,17.43,NA,"59457.39",FALSE
"Thérèse-De Blainville","F2015",2,"F2015:Thérèse-De Blainville:Alain Giguère:New Democratic","New Democratic","Alain Giguère","F2015:Thérèse-De Blainville",14022,24.93,NA,"19303.1",FALSE
"Thérèse-De Blainville","F2015",1,"F2015:Thérèse-De Blainville:Alain Marginean:Bloc Québécois","Bloc Québécois","Alain Marginean","F2015:Thérèse-De Blainville",15238,27.09,NA,"36603.04",FALSE
"Thérèse-De Blainville","F2015",4,"F2015:Thérèse-De Blainville:Andrew Carkner:Green","Green","Andrew Carkner","F2015:Thérèse-De Blainville",1352,2.4,NA,"1781.33",FALSE
"Thérèse-De Blainville","F2015",3,"F2015:Thérèse-De Blainville:Manuel Puga:Conservative","Conservative","Manuel Puga","F2015:Thérèse-De Blainville",7000,12.44,NA,"9135.41",FALSE
"Thérèse-De Blainville","F2015",0,"F2015:Thérèse-De Blainville:Ramez Ayoub:Liberal","Liberal","Ramez Ayoub","F2015:Thérèse-De Blainville",18281,32.5,NA,"35214.56",TRUE
"Timmins-James Bay","F2015",0,"F2015:Timmins-James Bay:Charlie Angus:New Democratic","New Democratic","Charlie Angus","F2015:Timmins-James Bay",15974,42.85,NA,"73519.39",TRUE
"Timmins-James Bay","F2015",2,"F2015:Timmins-James Bay:John P. Curley:Conservative","Conservative","John P. Curley","F2015:Timmins-James Bay",7605,20.4,NA,"37300.73",FALSE
"Timmins-James Bay","F2015",3,"F2015:Timmins-James Bay:Max Kennedy:Green","Green","Max Kennedy","F2015:Timmins-James Bay",752,2.02,NA,"520.54",FALSE
"Timmins-James Bay","F2015",1,"F2015:Timmins-James Bay:Todd Lever:Liberal","Liberal","Todd Lever","F2015:Timmins-James Bay",12940,34.72,NA,"35151.97",FALSE
"Tobique-Mactaquac","F2015",1,"F2015:Tobique-Mactaquac:Richard Bragdon:Conservative","Conservative","Richard Bragdon","F2015:Tobique-Mactaquac",14225,37.02,NA,"57487.2",FALSE
"Tobique-Mactaquac","F2015",2,"F2015:Tobique-Mactaquac:Robert Kitchen:New Democratic","New Democratic","Robert Kitchen","F2015:Tobique-Mactaquac",4334,11.28,NA,"6199.56",FALSE
"Tobique-Mactaquac","F2015",0,"F2015:Tobique-Mactaquac:T. J. Harvey:Liberal","Liberal","T. J. Harvey","F2015:Tobique-Mactaquac",17909,46.61,NA,"67600.14",TRUE
"Tobique-Mactaquac","F2015",3,"F2015:Tobique-Mactaquac:Terry Wishart:Green","Green","Terry Wishart","F2015:Tobique-Mactaquac",1959,5.1,NA,"3275.4",FALSE
"Toronto Centre","F2015",0,"F2015:Toronto Centre:Bill Morneau:Liberal","Liberal","Bill Morneau","F2015:Toronto Centre",29297,57.9,NA,"170325.26",TRUE
"Toronto Centre","F2015",3,"F2015:Toronto Centre:Colin Biggin:Green","Green","Colin Biggin","F2015:Toronto Centre",1315,2.6,NA,"3964.97",FALSE
"Toronto Centre","F2015",2,"F2015:Toronto Centre:Julian Di Battista:Conservative","Conservative","Julian Di Battista","F2015:Toronto Centre",6167,12.19,NA,"22625.73",FALSE
"Toronto Centre","F2015",1,"F2015:Toronto Centre:Linda McQuaig:New Democratic","New Democratic","Linda McQuaig","F2015:Toronto Centre",13467,26.61,NA,"198294.34",FALSE
"Toronto-Danforth","F2015",2,"F2015:Toronto-Danforth:Benjamin Dichter:Conservative","Conservative","Benjamin Dichter","F2015:Toronto-Danforth",5478,9.86,NA,"7898.04",FALSE
"Toronto-Danforth","F2015",3,"F2015:Toronto-Danforth:Chris Tolley:Green","Green","Chris Tolley","F2015:Toronto-Danforth",2618,4.71,NA,"8441.33",FALSE
"Toronto-Danforth","F2015",1,"F2015:Toronto-Danforth:Craig Scott:New Democratic","New Democratic","Craig Scott","F2015:Toronto-Danforth",22325,40.17,NA,"177088.37",FALSE
"Toronto-Danforth","F2015",0,"F2015:Toronto-Danforth:Julie Dabrusin:Liberal","Liberal","Julie Dabrusin","F2015:Toronto-Danforth",23531,42.34,NA,"76557.98",TRUE
"Toronto-St. Paul's","F2015",0,"F2015:Toronto-St. Paul's:Carolyn Bennett:Liberal","Liberal","Carolyn Bennett","F2015:Toronto-St. Paul's",31481,55.26,NA,"128256.52",TRUE
"Toronto-St. Paul's","F2015",3,"F2015:Toronto-St. Paul's:Kevin Farmer:Green","Green","Kevin Farmer","F2015:Toronto-St. Paul's",1729,3.03,NA,"3643.09",FALSE
"Toronto-St. Paul's","F2015",1,"F2015:Toronto-St. Paul's:Marnie MacDougall:Conservative","Conservative","Marnie MacDougall","F2015:Toronto-St. Paul's",15376,26.99,NA,"186719.71",FALSE
"Toronto-St. Paul's","F2015",2,"F2015:Toronto-St. Paul's:Noah Richler:New Democratic","New Democratic","Noah Richler","F2015:Toronto-St. Paul's",8386,14.72,NA,"53022.76",FALSE
"Trois-Rivières","F2015",3,"F2015:Trois-Rivières:André Valois:Bloc Québécois","Bloc Québécois","André Valois","F2015:Trois-Rivières",10249,17,NA,"37874.56",FALSE
"Trois-Rivières","F2015",2,"F2015:Trois-Rivières:Dominic Therrien:Conservative","Conservative","Dominic Therrien","F2015:Trois-Rivières",11231,18.63,NA,"88781.37",FALSE
"Trois-Rivières","F2015",0,"F2015:Trois-Rivières:Robert Aubin:New Democratic","New Democratic","Robert Aubin","F2015:Trois-Rivières",19193,31.83,NA,"59109.3",TRUE
"Trois-Rivières","F2015",1,"F2015:Trois-Rivières:Yvon Boivin:Liberal","Liberal","Yvon Boivin","F2015:Trois-Rivières",18224,30.22,NA,"33318.95",FALSE
"Trois-Rivières","F2015",4,"F2015:Trois-Rivières:Éric Trottier:Green","Green","Éric Trottier","F2015:Trois-Rivières",1032,1.71,NA,NA,FALSE
"University-Rosedale","F2015",0,"F2015:University-Rosedale:Chrystia Freeland:Liberal","Liberal","Chrystia Freeland","F2015:University-Rosedale",27849,49.8,NA,"185406.36",TRUE
"University-Rosedale","F2015",1,"F2015:University-Rosedale:Jennifer Hollett:New Democratic","New Democratic","Jennifer Hollett","F2015:University-Rosedale",15988,28.59,NA,"142562.73",FALSE
"University-Rosedale","F2015",2,"F2015:University-Rosedale:Karim Jivraj:Conservative","Conservative","Karim Jivraj","F2015:University-Rosedale",9790,17.51,NA,"83600.78",FALSE
"University-Rosedale","F2015",3,"F2015:University-Rosedale:Nick Wright:Green","Green","Nick Wright","F2015:University-Rosedale",1641,2.93,NA,"19152.7",FALSE
"Vancouver Centre","F2015",1,"F2015:Vancouver Centre:Constance Barnes:New Democratic","New Democratic","Constance Barnes","F2015:Vancouver Centre",11618,20.01,NA,"102184.82",FALSE
"Vancouver Centre","F2015",2,"F2015:Vancouver Centre:Elaine Allan:Conservative","Conservative","Elaine Allan","F2015:Vancouver Centre",9818,16.91,NA,"84492.99",FALSE
"Vancouver Centre","F2015",0,"F2015:Vancouver Centre:Hedy Fry:Liberal","Liberal","Hedy Fry","F2015:Vancouver Centre",32554,56.08,NA,"126090.21",TRUE
"Vancouver Centre","F2015",3,"F2015:Vancouver Centre:Lisa Barrett:Green","Green","Lisa Barrett","F2015:Vancouver Centre",3370,5.81,NA,"45728.01",FALSE
"Vancouver East","F2015",1,"F2015:Vancouver East:Edward Wong:Liberal","Liberal","Edward Wong","F2015:Vancouver East",16532,28.16,NA,"103236.57",FALSE
"Vancouver East","F2015",2,"F2015:Vancouver East:James Low:Conservative","Conservative","James Low","F2015:Vancouver East",6322,10.77,NA,"10430.75",FALSE
"Vancouver East","F2015",0,"F2015:Vancouver East:Jenny Kwan:New Democratic","New Democratic","Jenny Kwan","F2015:Vancouver East",29316,49.94,NA,"107948.45",TRUE
"Vancouver East","F2015",3,"F2015:Vancouver East:Wes Regan:Green","Green","Wes Regan","F2015:Vancouver East",5395,9.19,NA,"29914.97",FALSE
"Vancouver Granville","F2015",2,"F2015:Vancouver Granville:Erinn Broshko:Conservative","Conservative","Erinn Broshko","F2015:Vancouver Granville",14028,26.06,NA,"184283.4",FALSE
"Vancouver Granville","F2015",0,"F2015:Vancouver Granville:Jody Wilson-Raybould:Liberal","Liberal","Jody Wilson-Raybould","F2015:Vancouver Granville",23643,43.93,NA,"126252.39",TRUE
"Vancouver Granville","F2015",3,"F2015:Vancouver Granville:Michael Barkusky:Green","Green","Michael Barkusky","F2015:Vancouver Granville",1691,3.14,NA,"3885.32",FALSE
"Vancouver Granville","F2015",1,"F2015:Vancouver Granville:Mira Oreck:New Democratic","New Democratic","Mira Oreck","F2015:Vancouver Granville",14462,26.87,NA,"165255.58",FALSE
"Vancouver Kingsway","F2015",3,"F2015:Vancouver Kingsway:Catherine Moore:Green","Green","Catherine Moore","F2015:Vancouver Kingsway",1476,3.25,NA,"1663.13",FALSE
"Vancouver Kingsway","F2015",0,"F2015:Vancouver Kingsway:Don Davies:New Democratic","New Democratic","Don Davies","F2015:Vancouver Kingsway",20763,45.74,NA,"113476.84",TRUE
"Vancouver Kingsway","F2015",2,"F2015:Vancouver Kingsway:Jojo Quimpo:Conservative","Conservative","Jojo Quimpo","F2015:Vancouver Kingsway",9538,21.01,NA,NA,FALSE
"Vancouver Kingsway","F2015",1,"F2015:Vancouver Kingsway:Steven Kou:Liberal","Liberal","Steven Kou","F2015:Vancouver Kingsway",12625,27.81,NA,"93120.16",FALSE
"Vancouver Quadra","F2015",1,"F2015:Vancouver Quadra:Blair Lockhart:Conservative","Conservative","Blair Lockhart","F2015:Vancouver Quadra",13683,25.83,NA,"138478.02",FALSE
"Vancouver Quadra","F2015",0,"F2015:Vancouver Quadra:Joyce Murray:Liberal","Liberal","Joyce Murray","F2015:Vancouver Quadra",31102,58.71,NA,"97238.16",TRUE
"Vancouver Quadra","F2015",3,"F2015:Vancouver Quadra:Kris Constable:Green","Green","Kris Constable","F2015:Vancouver Quadra",2229,4.21,NA,"9999.97",FALSE
"Vancouver Quadra","F2015",2,"F2015:Vancouver Quadra:Scott Andrews:New Democratic","New Democratic","Scott Andrews","F2015:Vancouver Quadra",5748,10.85,NA,"28356.72",FALSE
"Vancouver South","F2015",2,"F2015:Vancouver South:Amandeep Nijjar:New Democratic","New Democratic","Amandeep Nijjar","F2015:Vancouver South",6230,13.97,NA,"63954.79",FALSE
"Vancouver South","F2015",3,"F2015:Vancouver South:Elain Ng:Green","Green","Elain Ng","F2015:Vancouver South",1149,2.58,NA,"5232.68",FALSE
"Vancouver South","F2015",0,"F2015:Vancouver South:Harjit Sajjan:Liberal","Liberal","Harjit Sajjan","F2015:Vancouver South",21773,48.81,NA,"161402.16",TRUE
"Vancouver South","F2015",1,"F2015:Vancouver South:Wai Young:Conservative","Conservative","Wai Young","F2015:Vancouver South",15115,33.88,NA,"118748.27",FALSE
"Vaudreuil-Soulanges","F2015",1,"F2015:Vaudreuil-Soulanges:Jamie Nicholls:New Democratic","New Democratic","Jamie Nicholls","F2015:Vaudreuil-Soulanges",14627,22.31,NA,NA,FALSE
"Vaudreuil-Soulanges","F2015",4,"F2015:Vaudreuil-Soulanges:Jennifer Kaszel:Green","Green","Jennifer Kaszel","F2015:Vaudreuil-Soulanges",1445,2.21,NA,NA,FALSE
"Vaudreuil-Soulanges","F2015",3,"F2015:Vaudreuil-Soulanges:Marc Boudreau:Conservative","Conservative","Marc Boudreau","F2015:Vaudreuil-Soulanges",9048,13.81,NA,NA,FALSE
"Vaudreuil-Soulanges","F2015",0,"F2015:Vaudreuil-Soulanges:Peter Schiefke:Liberal","Liberal","Peter Schiefke","F2015:Vaudreuil-Soulanges",30550,46.62,NA,NA,TRUE
"Vaudreuil-Soulanges","F2015",2,"F2015:Vaudreuil-Soulanges:Vincent François:Bloc Québécois","Bloc Québécois","Vincent François","F2015:Vaudreuil-Soulanges",9858,15.04,NA,NA,FALSE
"Vaughan-Woodbridge","F2015",2,"F2015:Vaughan-Woodbridge:Adriana Marie Zichy:New Democratic","New Democratic","Adriana Marie Zichy","F2015:Vaughan-Woodbridge",2198,4.65,NA,NA,FALSE
"Vaughan-Woodbridge","F2015",4,"F2015:Vaughan-Woodbridge:Elise Boulanger:Green","Green","Elise Boulanger","F2015:Vaughan-Woodbridge",600,1.27,NA,NA,FALSE
"Vaughan-Woodbridge","F2015",0,"F2015:Vaughan-Woodbridge:Francesco Sorbara:Liberal","Liberal","Francesco Sorbara","F2015:Vaughan-Woodbridge",23131,48.9,NA,"79166.04",TRUE
"Vaughan-Woodbridge","F2015",1,"F2015:Vaughan-Woodbridge:Julian Fantino:Conservative","Conservative","Julian Fantino","F2015:Vaughan-Woodbridge",20647,43.64,NA,"157901.0",FALSE
